reserva_id,empleado_id,metodo_id,fecha,monto
6664,1,1,2025-08-20,272.0
6665,1,1,2025-08-18,240.0
6666,1,1,2025-08-20,1190.0
6667,1,1,2025-08-19,594.0
6668,1,1,2025-08-21,510.0
6669,1,1,2025-08-21,1750.0
6670,1,1,2025-08-17,315.0
6671,1,1,2025-08-20,408.0
6672,1,1,2025-08-20,880.0
6673,1,1,2025-08-20,432.0
6674,1,1,2025-08-18,700.0
6675,1,1,2025-08-18,272.0
6676,1,1,2025-08-19,306.0
6677,1,1,2025-08-20,320.0
6678,1,1,2025-08-19,408.0
6679,1,1,2025-08-21,680.0
6680,1,1,2025-08-21,1100.0
6681,1,1,2025-08-20,1260.0
6682,1,1,2025-08-19,561.0
6683,1,1,2025-08-18,160.0
6684,1,1,2025-08-20,408.0
6685,1,1,2025-08-17,198.0
6686,1,1,2025-08-17,136.0
6687,1,1,2025-08-20,640.0
6688,1,1,2025-08-17,108.0
6689,1,1,2025-08-19,892.5
6690,1,1,2025-08-17,108.0
6691,1,1,2025-08-17,220.0
6692,1,1,2025-08-21,720.0
6693,1,1,2025-08-21,510.0
6694,1,1,2025-08-20,432.0
6695,1,1,2025-08-21,510.0
6696,1,1,2025-08-20,576.0
6697,1,1,2025-08-17,108.0
6698,1,1,2025-08-21,935.0
6699,1,1,2025-08-18,68.0
6700,1,1,2025-08-20,1050.0
6701,1,1,2025-08-22,400.0
6702,1,1,2025-08-22,360.0
6703,1,1,2025-08-22,990.0
6704,1,1,2025-08-19,144.0
6705,1,1,2025-08-20,432.0
6706,1,1,2025-08-18,72.0
6707,1,1,2025-08-19,595.0
6708,1,1,2025-08-18,297.5
6709,1,1,2025-08-20,408.0
6710,1,1,2025-08-19,700.0
6711,1,1,2025-08-20,216.0
6712,1,1,2025-08-19,136.0
6713,1,1,2025-08-18,220.0
6714,1,1,2025-08-21,640.0
6715,1,1,2025-08-18,108.0
6716,1,1,2025-08-19,288.0
6717,1,1,2025-08-22,600.0
6718,1,1,2025-08-19,204.0
6719,1,1,2025-08-19,374.0
6720,1,1,2025-08-21,1190.0
6721,1,1,2025-08-22,340.0
6722,1,1,2025-08-20,1050.0
6723,1,1,2025-08-19,204.0
6724,1,1,2025-08-22,720.0
6725,1,1,2025-08-21,408.0
6726,1,1,2025-08-23,360.0
6727,1,1,2025-08-23,540.0
6728,1,1,2025-08-21,360.0
6729,1,1,2025-08-23,360.0
6730,1,1,2025-08-23,510.0
6731,1,1,2025-08-19,350.0
6732,1,1,2025-08-23,360.0
6733,1,1,2025-08-23,1487.5
6734,1,1,2025-08-20,700.0
6735,1,1,2025-08-22,480.0
6736,1,1,2025-08-23,680.0
6737,1,1,2025-08-23,540.0
6738,1,1,2025-08-23,720.0
6739,1,1,2025-08-20,440.0
6740,1,1,2025-08-21,240.0
6741,1,1,2025-08-21,432.0
6742,1,1,2025-08-21,1050.0
6743,1,1,2025-08-19,80.0
6744,1,1,2025-08-21,360.0
6745,1,1,2025-08-23,600.0
6746,1,1,2025-08-21,660.0
6747,1,1,2025-08-21,660.0
6748,1,1,2025-08-19,160.0
6749,1,1,2025-08-20,240.0
6750,1,1,2025-08-23,1487.5
6751,1,1,2025-08-19,220.0
6752,1,1,2025-08-23,935.0
6753,1,1,2025-08-23,510.0
6754,1,1,2025-08-23,408.0
6755,1,1,2025-08-21,144.0
6756,1,1,2025-08-20,315.0
6757,1,1,2025-08-21,136.0
6758,1,1,2025-08-21,204.0
6759,1,1,2025-08-24,360.0
6760,1,1,2025-08-23,576.0
6761,1,1,2025-08-22,1050.0
6762,1,1,2025-08-20,80.0
6763,1,1,2025-08-23,880.0
6764,1,1,2025-08-23,320.0
6765,1,1,2025-08-21,320.0
6766,1,1,2025-08-21,144.0
6767,1,1,2025-08-24,600.0
6768,1,1,2025-08-20,220.0
6769,1,1,2025-08-23,880.0
6770,1,1,2025-08-23,640.0
6771,1,1,2025-08-20,72.0
6772,1,1,2025-08-24,540.0
6773,1,1,2025-08-22,561.0
6774,1,1,2025-08-23,880.0
6775,1,1,2025-08-21,72.0
6776,1,1,2025-08-23,408.0
6777,1,1,2025-08-22,595.0
6778,1,1,2025-08-21,350.0
6779,1,1,2025-08-23,240.0
6780,1,1,2025-08-23,945.0
6781,1,1,2025-08-24,1190.0
6782,1,1,2025-08-22,240.0
6783,1,1,2025-08-23,892.5
6784,1,1,2025-08-24,640.0
6785,1,1,2025-08-24,748.0
6786,1,1,2025-08-21,80.0
6787,1,1,2025-08-25,400.0
6788,1,1,2025-08-21,198.0
6789,1,1,2025-08-23,204.0
6790,1,1,2025-08-22,630.0
6791,1,1,2025-08-24,1400.0
6792,1,1,2025-08-22,240.0
6793,1,1,2025-08-22,320.0
6794,1,1,2025-08-25,360.0
6795,1,1,2025-08-25,540.0
6796,1,1,2025-08-24,576.0
6797,1,1,2025-08-25,510.0
6798,1,1,2025-08-21,220.0
6799,1,1,2025-08-24,272.0
6800,1,1,2025-08-24,432.0
6801,1,1,2025-08-21,144.0
6802,1,1,2025-08-21,144.0
6803,1,1,2025-08-23,892.5
6804,1,1,2025-08-22,272.0
6805,1,1,2025-08-25,320.0
6806,1,1,2025-08-25,1400.0
6807,1,1,2025-08-22,220.0
6808,1,1,2025-08-24,216.0
6809,1,1,2025-08-25,432.0
6810,1,1,2025-08-24,594.0
6811,1,1,2025-08-22,102.0
6812,1,1,2025-08-26,540.0
6813,1,1,2025-08-25,544.0
6814,1,1,2025-08-25,792.0
6815,1,1,2025-08-23,630.0
6816,1,1,2025-08-26,360.0
6817,1,1,2025-08-23,136.0
6818,1,1,2025-08-22,136.0
6819,1,1,2025-08-24,945.0
6820,1,1,2025-08-26,720.0
6821,1,1,2025-08-22,108.0
6822,1,1,2025-08-26,340.0
6823,1,1,2025-08-22,136.0
6824,1,1,2025-08-26,990.0
6825,1,1,2025-08-24,432.0
6826,1,1,2025-08-24,216.0
6827,1,1,2025-08-25,432.0
6828,1,1,2025-08-22,220.0
6829,1,1,2025-08-25,640.0
6830,1,1,2025-08-24,408.0
6831,1,1,2025-08-24,324.0
6832,1,1,2025-08-23,315.0
6833,1,1,2025-08-27,990.0
6834,1,1,2025-08-24,700.0
6835,1,1,2025-08-24,216.0
6836,1,1,2025-08-27,935.0
6837,1,1,2025-08-23,136.0
6838,1,1,2025-08-23,220.0
6839,1,1,2025-08-26,1400.0
6840,1,1,2025-08-25,408.0
6841,1,1,2025-08-26,288.0
6842,1,1,2025-08-26,480.0
6843,1,1,2025-08-26,640.0
6844,1,1,2025-08-26,576.0
6845,1,1,2025-08-23,160.0
6846,1,1,2025-08-26,1190.0
6847,1,1,2025-08-27,990.0
6848,1,1,2025-08-23,315.0
6849,1,1,2025-08-24,240.0
6850,1,1,2025-08-27,360.0
6851,1,1,2025-08-26,640.0
6852,1,1,2025-08-25,240.0
6853,1,1,2025-08-27,935.0
6854,1,1,2025-08-23,136.0
6855,1,1,2025-08-24,68.0
6856,1,1,2025-08-27,640.0
6857,1,1,2025-08-27,480.0
6858,1,1,2025-08-27,408.0
6859,1,1,2025-08-26,306.0
6860,1,1,2025-08-25,160.0
6861,1,1,2025-08-24,72.0
6862,1,1,2025-08-24,80.0
6863,1,1,2025-08-27,288.0
6864,1,1,2025-08-24,120.0
6865,1,1,2025-08-26,1050.0
6866,1,1,2025-08-25,700.0
6867,1,1,2025-08-25,204.0
6868,1,1,2025-08-27,1260.0
6869,1,1,2025-08-28,510.0
6870,1,1,2025-08-24,136.0
6871,1,1,2025-08-27,576.0
6872,1,1,2025-08-25,216.0
6873,1,1,2025-08-28,680.0
6874,1,1,2025-08-26,240.0
6875,1,1,2025-08-26,561.0
6876,1,1,2025-08-26,480.0
6877,1,1,2025-08-25,144.0
6878,1,1,2025-08-27,1400.0
6879,1,1,2025-08-28,360.0
6880,1,1,2025-08-26,204.0
6881,1,1,2025-08-27,544.0
6882,1,1,2025-08-26,306.0
6883,1,1,2025-08-26,306.0
6884,1,1,2025-08-24,144.0
6885,1,1,2025-08-28,1750.0
6886,1,1,2025-08-26,408.0
6887,1,1,2025-08-28,990.0
6888,1,1,2025-08-28,800.0
6889,1,1,2025-08-26,561.0
6890,1,1,2025-08-26,360.0
6891,1,1,2025-08-24,160.0
6892,1,1,2025-08-26,144.0
6893,1,1,2025-08-28,1400.0
6894,1,1,2025-08-25,68.0
6895,1,1,2025-08-28,320.0
6896,1,1,2025-08-26,216.0
6897,1,1,2025-08-29,1575.0
6898,1,1,2025-08-29,600.0
6899,1,1,2025-08-28,748.0
6900,1,1,2025-08-27,408.0
6901,1,1,2025-08-28,320.0
6902,1,1,2025-08-26,320.0
6903,1,1,2025-08-26,396.0
6904,1,1,2025-08-26,630.0
6905,1,1,2025-08-29,510.0
6906,1,1,2025-08-25,187.0
6907,1,1,2025-08-25,144.0
6908,1,1,2025-08-27,240.0
6909,1,1,2025-08-26,700.0
6910,1,1,2025-08-26,440.0
6911,1,1,2025-08-28,272.0
6912,1,1,2025-08-26,216.0
6913,1,1,2025-08-28,544.0
6914,1,1,2025-08-29,510.0
6915,1,1,2025-08-26,595.0
6916,1,1,2025-08-28,880.0
6917,1,1,2025-08-29,800.0
6918,1,1,2025-08-25,102.0
6919,1,1,2025-08-27,136.0
6920,1,1,2025-08-30,360.0
6921,1,1,2025-08-29,408.0
6922,1,1,2025-08-26,68.0
6923,1,1,2025-08-30,1750.0
6924,1,1,2025-08-27,630.0
6925,1,1,2025-08-30,400.0
6926,1,1,2025-08-27,440.0
6927,1,1,2025-08-27,320.0
6928,1,1,2025-08-26,108.0
6929,1,1,2025-08-26,160.0
6930,1,1,2025-08-26,72.0
6931,1,1,2025-08-27,396.0
6932,1,1,2025-08-27,288.0
6933,1,1,2025-08-27,396.0
6934,1,1,2025-08-26,120.0
6935,1,1,2025-08-28,432.0
6936,1,1,2025-08-28,324.0
6937,1,1,2025-08-27,216.0
6938,1,1,2025-08-29,432.0
6939,1,1,2025-08-26,108.0
6940,1,1,2025-08-27,160.0
6941,1,1,2025-08-30,510.0
6942,1,1,2025-08-29,408.0
6943,1,1,2025-08-27,68.0
6944,1,1,2025-08-27,72.0
6945,1,1,2025-08-28,595.0
6946,1,1,2025-08-30,272.0
6947,1,1,2025-08-29,324.0
6948,1,1,2025-08-28,595.0
6949,1,1,2025-08-29,324.0
6950,1,1,2025-08-30,408.0
6951,1,1,2025-08-28,136.0
6952,1,1,2025-08-30,748.0
6953,1,1,2025-08-31,720.0
6954,1,1,2025-08-29,408.0
6955,1,1,2025-08-27,350.0
6956,1,1,2025-08-30,576.0
6957,1,1,2025-08-27,68.0
6958,1,1,2025-08-31,990.0
6959,1,1,2025-08-30,1400.0
6960,1,1,2025-08-28,272.0
6961,1,1,2025-08-31,1750.0
6962,1,1,2025-08-27,102.0
6963,1,1,2025-08-30,288.0
6964,1,1,2025-08-27,102.0
6965,1,1,2025-08-31,340.0
6966,1,1,2025-08-27,144.0
6967,1,1,2025-08-28,374.0
6968,1,1,2025-08-30,640.0
6969,1,1,2025-08-28,240.0
6970,1,1,2025-08-31,510.0
6971,1,1,2025-08-28,288.0
6972,1,1,2025-08-30,1400.0
6973,1,1,2025-08-27,297.5
6974,1,1,2025-08-31,990.0
6975,1,1,2025-08-29,480.0
6976,1,1,2025-08-28,216.0
6977,1,1,2025-08-31,720.0
6978,1,1,2025-08-30,576.0
6979,1,1,2025-08-27,187.0
6980,1,1,2025-08-29,360.0
6981,1,1,2025-08-28,72.0
6982,1,1,2025-08-31,272.0
6983,1,1,2025-08-31,576.0
6984,1,1,2025-08-31,480.0
6985,1,1,2025-08-30,892.5
6986,1,1,2025-08-29,396.0
6987,1,1,2025-08-30,892.5
6988,1,1,2025-08-29,320.0
6989,1,1,2025-09-01,990.0
6990,1,1,2025-08-29,272.0
6991,1,1,2025-08-29,320.0
6992,1,1,2025-09-01,600.0
6993,1,1,2025-08-28,68.0
6994,1,1,2025-08-29,630.0
6995,1,1,2025-08-30,204.0
6996,1,1,2025-08-31,748.0
6997,1,1,2025-08-31,1260.0
6998,1,1,2025-08-30,204.0
6999,1,1,2025-08-29,700.0
7000,1,1,2025-08-30,408.0
7001,1,1,2025-08-31,272.0
7002,1,1,2025-08-30,306.0
7003,1,1,2025-08-29,288.0
7004,1,1,2025-08-31,748.0
7005,1,1,2025-08-30,408.0
7006,1,1,2025-09-01,360.0
7007,1,1,2025-09-01,1750.0
7008,1,1,2025-08-30,360.0
7009,1,1,2025-09-01,990.0
7010,1,1,2025-09-01,540.0
7011,1,1,2025-08-29,144.0
7012,1,1,2025-08-28,297.5
7013,1,1,2025-08-31,792.0
7014,1,1,2025-08-28,220.0
7015,1,1,2025-09-02,400.0
7016,1,1,2025-08-29,120.0
7017,1,1,2025-08-29,297.5
7018,1,1,2025-08-31,945.0
7019,1,1,2025-08-30,374.0
7020,1,1,2025-09-01,272.0
7021,1,1,2025-09-01,272.0
7022,1,1,2025-09-02,1487.5
7023,1,1,2025-09-02,720.0
7024,1,1,2025-09-01,288.0
7025,1,1,2025-08-30,144.0
7026,1,1,2025-09-02,720.0
7027,1,1,2025-09-02,340.0
7028,1,1,2025-09-02,990.0
7029,1,1,2025-09-01,408.0
7030,1,1,2025-08-30,320.0
7031,1,1,2025-08-30,630.0
7032,1,1,2025-09-02,400.0
7033,1,1,2025-09-02,1100.0
7034,1,1,2025-09-01,576.0
7035,1,1,2025-08-30,320.0
7036,1,1,2025-08-29,220.0
7037,1,1,2025-09-03,540.0
7038,1,1,2025-09-01,892.5
7039,1,1,2025-08-30,102.0
7040,1,1,2025-08-31,700.0
7041,1,1,2025-08-31,160.0
7042,1,1,2025-09-01,324.0
7043,1,1,2025-09-01,660.0
7044,1,1,2025-09-01,324.0
7045,1,1,2025-09-01,480.0
7046,1,1,2025-08-31,320.0
7047,1,1,2025-08-30,160.0
7048,1,1,2025-09-03,360.0
7049,1,1,2025-09-01,1050.0
7050,1,1,2025-08-30,120.0
7051,1,1,2025-09-03,800.0
7052,1,1,2025-08-31,272.0
7053,1,1,2025-09-01,408.0
7054,1,1,2025-09-02,408.0
7055,1,1,2025-08-31,204.0
7056,1,1,2025-08-30,136.0
7057,1,1,2025-09-02,408.0
7058,1,1,2025-08-31,160.0
7059,1,1,2025-09-01,306.0
7060,1,1,2025-08-30,187.0
7061,1,1,2025-09-03,510.0
7062,1,1,2025-09-03,720.0
7063,1,1,2025-09-01,306.0
7064,1,1,2025-09-04,600.0
7065,1,1,2025-08-31,198.0
7066,1,1,2025-09-03,288.0
7067,1,1,2025-09-02,306.0
7068,1,1,2025-08-31,315.0
7069,1,1,2025-09-03,1260.0
7070,1,1,2025-08-31,72.0
7071,1,1,2025-09-02,408.0
7072,1,1,2025-09-01,216.0
7073,1,1,2025-08-31,220.0
7074,1,1,2025-09-03,320.0
7075,1,1,2025-09-04,680.0
7076,1,1,2025-08-31,315.0
7077,1,1,2025-09-03,480.0
7078,1,1,2025-09-02,360.0
7079,1,1,2025-08-31,144.0
7080,1,1,2025-09-01,288.0
7081,1,1,2025-09-03,544.0
7082,1,1,2025-09-04,1750.0
7083,1,1,2025-09-02,324.0
7084,1,1,2025-09-02,432.0
7085,1,1,2025-09-02,892.5
7086,1,1,2025-08-31,68.0
7087,1,1,2025-09-03,544.0
7088,1,1,2025-08-31,102.0
7089,1,1,2025-09-05,340.0
7090,1,1,2025-09-05,510.0
7091,1,1,2025-09-02,160.0
7092,1,1,2025-09-05,1575.0
7093,1,1,2025-09-02,440.0
7094,1,1,2025-09-02,240.0
7095,1,1,2025-09-04,1260.0
7096,1,1,2025-09-02,595.0
7097,1,1,2025-09-03,892.5
7098,1,1,2025-09-01,72.0
7099,1,1,2025-09-01,102.0
7100,1,1,2025-09-05,800.0
7101,1,1,2025-09-02,144.0
7102,1,1,2025-09-02,440.0
7103,1,1,2025-09-03,480.0
7104,1,1,2025-09-02,272.0
7105,1,1,2025-09-04,576.0
7106,1,1,2025-09-01,187.0
7107,1,1,2025-09-05,1750.0
7108,1,1,2025-09-03,892.5
7109,1,1,2025-09-03,216.0
7110,1,1,2025-09-01,72.0
7111,1,1,2025-09-04,320.0
7112,1,1,2025-09-03,432.0
7113,1,1,2025-09-04,576.0
7114,1,1,2025-09-05,600.0
7115,1,1,2025-09-02,440.0
7116,1,1,2025-09-02,700.0
7117,1,1,2025-09-02,216.0
7118,1,1,2025-09-03,561.0
7119,1,1,2025-09-03,561.0
7120,1,1,2025-09-06,680.0
7121,1,1,2025-09-06,1487.5
7122,1,1,2025-09-05,320.0
7123,1,1,2025-09-04,240.0
7124,1,1,2025-09-06,360.0
7125,1,1,2025-09-02,108.0
7126,1,1,2025-09-06,1100.0
7127,1,1,2025-09-06,540.0
7128,1,1,2025-09-06,935.0
7129,1,1,2025-09-02,144.0
7130,1,1,2025-09-05,320.0
7131,1,1,2025-09-02,108.0
7132,1,1,2025-09-02,187.0
7133,1,1,2025-09-04,360.0
7134,1,1,2025-09-03,240.0
7135,1,1,2025-09-02,80.0
7136,1,1,2025-09-03,700.0
7137,1,1,2025-09-06,400.0
7138,1,1,2025-09-02,220.0
7139,1,1,2025-09-05,1400.0
7140,1,1,2025-09-03,374.0
7141,1,1,2025-09-03,144.0
7142,1,1,2025-09-04,945.0
7143,1,1,2025-09-02,120.0
7144,1,1,2025-09-02,68.0
7145,1,1,2025-09-03,374.0
7146,1,1,2025-09-04,324.0
7147,1,1,2025-09-02,136.0
7148,1,1,2025-09-06,600.0
7149,1,1,2025-09-06,400.0
7150,1,1,2025-09-06,1750.0
7151,1,1,2025-09-06,990.0
7152,1,1,2025-09-06,800.0
7153,1,1,2025-09-06,600.0
7154,1,1,2025-09-03,136.0
7155,1,1,2025-09-06,800.0
7156,1,1,2025-09-02,160.0
7157,1,1,2025-09-04,216.0
7158,1,1,2025-09-04,324.0
7159,1,1,2025-09-02,220.0
7160,1,1,2025-09-06,540.0
7161,1,1,2025-09-04,136.0
7162,1,1,2025-09-03,68.0
7163,1,1,2025-09-03,187.0
7164,1,1,2025-09-04,160.0
7165,1,1,2025-09-05,324.0
7166,1,1,2025-09-04,204.0
7167,1,1,2025-09-04,700.0
7168,1,1,2025-09-03,315.0
7169,1,1,2025-09-03,108.0
7170,1,1,2025-09-04,288.0
7171,1,1,2025-09-03,108.0
7172,1,1,2025-09-05,660.0
7173,1,1,2025-09-05,432.0
7174,1,1,2025-09-06,640.0
7175,1,1,2025-09-07,340.0
7176,1,1,2025-09-03,72.0
7177,1,1,2025-09-06,576.0
7178,1,1,2025-09-05,660.0
7179,1,1,2025-09-03,136.0
7180,1,1,2025-09-06,432.0
7181,1,1,2025-09-04,160.0
7182,1,1,2025-09-07,400.0
7183,1,1,2025-09-03,120.0
7184,1,1,2025-09-06,748.0
7185,1,1,2025-09-07,800.0
7186,1,1,2025-09-05,408.0
7187,1,1,2025-09-06,432.0
7188,1,1,2025-09-06,432.0
7189,1,1,2025-09-06,792.0
7190,1,1,2025-09-06,544.0
7191,1,1,2025-09-04,630.0
7192,1,1,2025-09-05,306.0
7193,1,1,2025-09-05,216.0
7194,1,1,2025-09-07,990.0
7195,1,1,2025-09-03,136.0
7196,1,1,2025-09-06,1190.0
7197,1,1,2025-09-03,102.0
7198,1,1,2025-09-06,880.0
7199,1,1,2025-09-05,204.0
7200,1,1,2025-09-04,68.0
7201,1,1,2025-09-05,440.0
7202,1,1,2025-09-06,204.0
7203,1,1,2025-09-05,595.0
7204,1,1,2025-09-05,240.0
7205,1,1,2025-09-06,945.0
7206,1,1,2025-09-08,1575.0
7207,1,1,2025-09-06,324.0
7208,1,1,2025-09-07,432.0
7209,1,1,2025-09-05,144.0
7210,1,1,2025-09-04,198.0
7211,1,1,2025-09-08,360.0
7212,1,1,2025-09-07,576.0
7213,1,1,2025-09-06,892.5
7214,1,1,2025-09-05,136.0
7215,1,1,2025-09-05,396.0
7216,1,1,2025-09-06,216.0
7217,1,1,2025-09-08,680.0
7218,1,1,2025-09-05,700.0
7219,1,1,2025-09-05,240.0
7220,1,1,2025-09-04,136.0
7221,1,1,2025-09-06,360.0
7222,1,1,2025-09-05,374.0
7223,1,1,2025-09-06,408.0
7224,1,1,2025-09-07,288.0
7225,1,1,2025-09-05,272.0
7226,1,1,2025-09-06,408.0
7227,1,1,2025-09-04,102.0
7228,1,1,2025-09-06,660.0
7229,1,1,2025-09-06,594.0
7230,1,1,2025-09-08,510.0
7231,1,1,2025-09-04,144.0
7232,1,1,2025-09-06,136.0
7233,1,1,2025-09-05,120.0
7234,1,1,2025-09-05,68.0
7235,1,1,2025-09-06,144.0
7236,1,1,2025-09-09,360.0
7237,1,1,2025-09-08,480.0
7238,1,1,2025-09-09,1575.0
7239,1,1,2025-09-09,1487.5
7240,1,1,2025-09-05,136.0
7241,1,1,2025-09-05,120.0
7242,1,1,2025-09-09,990.0
7243,1,1,2025-09-08,640.0
7244,1,1,2025-09-06,700.0
7245,1,1,2025-09-07,408.0
7246,1,1,2025-09-09,360.0
7247,1,1,2025-09-07,216.0
7248,1,1,2025-09-07,204.0
7249,1,1,2025-09-09,800.0
7250,1,1,2025-09-09,510.0
7251,1,1,2025-09-07,480.0
7252,1,1,2025-09-05,297.5
7253,1,1,2025-09-08,320.0
7254,1,1,2025-09-07,360.0
7255,1,1,2025-09-05,120.0
7256,1,1,2025-09-06,272.0
7257,1,1,2025-09-08,240.0
7258,1,1,2025-09-10,510.0
7259,1,1,2025-09-06,120.0
7260,1,1,2025-09-06,72.0
7261,1,1,2025-09-07,160.0
7262,1,1,2025-09-09,1260.0
7263,1,1,2025-09-08,660.0
7264,1,1,2025-09-08,306.0
7265,1,1,2025-09-09,1260.0
7266,1,1,2025-09-09,480.0
7267,1,1,2025-09-06,136.0
7268,1,1,2025-09-10,340.0
7269,1,1,2025-09-10,935.0
7270,1,1,2025-09-09,544.0
7271,1,1,2025-09-10,800.0
7272,1,1,2025-09-09,408.0
7273,1,1,2025-09-07,136.0
7274,1,1,2025-09-08,594.0
7275,1,1,2025-09-10,1575.0
7276,1,1,2025-09-10,340.0
7277,1,1,2025-09-07,440.0
7278,1,1,2025-09-09,1400.0
7279,1,1,2025-09-10,1487.5
7280,1,1,2025-09-09,432.0
7281,1,1,2025-09-09,544.0
7282,1,1,2025-09-09,748.0
7283,1,1,2025-09-07,320.0
7284,1,1,2025-09-07,700.0
7285,1,1,2025-09-08,324.0
7286,1,1,2025-09-07,595.0
7287,1,1,2025-09-10,540.0
7288,1,1,2025-09-08,204.0
7289,1,1,2025-09-07,272.0
7290,1,1,2025-09-09,408.0
7291,1,1,2025-09-09,240.0
7292,1,1,2025-09-09,432.0
7293,1,1,2025-09-08,240.0
7294,1,1,2025-09-09,306.0
7295,1,1,2025-09-11,400.0
7296,1,1,2025-09-09,1050.0
7297,1,1,2025-09-08,136.0
7298,1,1,2025-09-10,320.0
7299,1,1,2025-09-10,272.0
7300,1,1,2025-09-07,220.0
7301,1,1,2025-09-09,360.0
7302,1,1,2025-09-11,1100.0
7303,1,1,2025-09-07,136.0
7304,1,1,2025-09-09,306.0
7305,1,1,2025-09-11,800.0
7306,1,1,2025-09-11,680.0
7307,1,1,2025-09-11,1487.5
7308,1,1,2025-09-10,320.0
7309,1,1,2025-09-09,240.0
7310,1,1,2025-09-08,595.0
7311,1,1,2025-09-11,540.0
7312,1,1,2025-09-08,240.0
7313,1,1,2025-09-11,720.0
7314,1,1,2025-09-07,220.0
7315,1,1,2025-09-07,120.0
7316,1,1,2025-09-08,144.0
7317,1,1,2025-09-07,108.0
7318,1,1,2025-09-10,1260.0
7319,1,1,2025-09-11,600.0
7320,1,1,2025-09-11,1100.0
7321,1,1,2025-09-07,198.0
7322,1,1,2025-09-10,576.0
7323,1,1,2025-09-10,544.0
7324,1,1,2025-09-09,306.0
7325,1,1,2025-09-09,432.0
7326,1,1,2025-09-11,1575.0
7327,1,1,2025-09-09,408.0
7328,1,1,2025-09-07,187.0
7329,1,1,2025-09-09,660.0
7330,1,1,2025-09-11,990.0
7331,1,1,2025-09-08,288.0
7332,1,1,2025-09-07,108.0
7333,1,1,2025-09-08,80.0
7334,1,1,2025-09-08,350.0
7335,1,1,2025-09-11,792.0
7336,1,1,2025-09-08,136.0
7337,1,1,2025-09-09,204.0
7338,1,1,2025-09-09,144.0
7339,1,1,2025-09-12,400.0
7340,1,1,2025-09-10,408.0
7341,1,1,2025-09-11,748.0
7342,1,1,2025-09-09,288.0
7343,1,1,2025-09-09,136.0
7344,1,1,2025-09-12,360.0
7345,1,1,2025-09-12,400.0
7346,1,1,2025-09-12,990.0
7347,1,1,2025-09-10,432.0
7348,1,1,2025-09-12,510.0
7349,1,1,2025-09-10,408.0
7350,1,1,2025-09-09,630.0
7351,1,1,2025-09-08,120.0
7352,1,1,2025-09-12,935.0
7353,1,1,2025-09-10,1050.0
7354,1,1,2025-09-11,288.0
7355,1,1,2025-09-08,187.0
7356,1,1,2025-09-08,144.0
7357,1,1,2025-09-09,204.0
7358,1,1,2025-09-12,1100.0
7359,1,1,2025-09-10,360.0
7360,1,1,2025-09-09,68.0
7361,1,1,2025-09-12,432.0
7362,1,1,2025-09-09,72.0
7363,1,1,2025-09-12,792.0
7364,1,1,2025-09-09,68.0
7365,1,1,2025-09-10,204.0
7366,1,1,2025-09-13,540.0
7367,1,1,2025-09-13,1487.5
7368,1,1,2025-09-09,315.0
7369,1,1,2025-09-12,576.0
7370,1,1,2025-09-12,288.0
7371,1,1,2025-09-12,544.0
7372,1,1,2025-09-12,792.0
7373,1,1,2025-09-12,544.0
7374,1,1,2025-09-09,108.0
7375,1,1,2025-09-12,640.0
7376,1,1,2025-09-11,240.0
7377,1,1,2025-09-11,324.0
7378,1,1,2025-09-13,600.0
7379,1,1,2025-09-10,144.0
7380,1,1,2025-09-12,792.0
7381,1,1,2025-09-13,720.0
7382,1,1,2025-09-13,360.0
7383,1,1,2025-09-09,102.0
7384,1,1,2025-09-10,288.0
7385,1,1,2025-09-11,144.0
7386,1,1,2025-09-12,216.0
7387,1,1,2025-09-11,320.0
7388,1,1,2025-09-12,324.0
7389,1,1,2025-09-13,1400.0
7390,1,1,2025-09-14,400.0
7391,1,1,2025-09-14,360.0
7392,1,1,2025-09-13,272.0
7393,1,1,2025-09-10,350.0
7394,1,1,2025-09-11,630.0
7395,1,1,2025-09-12,945.0
7396,1,1,2025-09-14,510.0
7397,1,1,2025-09-12,324.0
7398,1,1,2025-09-11,700.0
7399,1,1,2025-09-11,216.0
7400,1,1,2025-09-12,408.0
7401,1,1,2025-09-12,324.0
7402,1,1,2025-09-13,480.0
7403,1,1,2025-09-11,160.0
7404,1,1,2025-09-13,792.0
7405,1,1,2025-09-13,288.0
7406,1,1,2025-09-11,630.0
7407,1,1,2025-09-10,160.0
7408,1,1,2025-09-13,1260.0
7409,1,1,2025-09-11,136.0
7410,1,1,2025-09-11,144.0
7411,1,1,2025-09-11,240.0
7412,1,1,2025-09-12,432.0
7413,1,1,2025-09-11,216.0
7414,1,1,2025-09-11,396.0
7415,1,1,2025-09-10,136.0
7416,1,1,2025-09-11,216.0
7417,1,1,2025-09-11,595.0
7418,1,1,2025-09-13,408.0
7419,1,1,2025-09-10,144.0
7420,1,1,2025-09-11,204.0
7421,1,1,2025-09-14,680.0
7422,1,1,2025-09-13,480.0
7423,1,1,2025-09-14,990.0
7424,1,1,2025-09-12,324.0
7425,1,1,2025-09-15,1750.0
7426,1,1,2025-09-13,204.0
7427,1,1,2025-09-13,360.0
7428,1,1,2025-09-11,297.5
7429,1,1,2025-09-13,216.0
7430,1,1,2025-09-14,792.0
7431,1,1,2025-09-15,800.0
7432,1,1,2025-09-15,720.0
7433,1,1,2025-09-13,204.0
7434,1,1,2025-09-14,1400.0
7435,1,1,2025-09-15,340.0
