huesped_id,habitacion_id,fecha_entrada,fecha_salida,promocion_id,canal_id,empleado_checkin,empleado_checkout
1864,66,2025-07-11,2025-07-12,2,3,1,2
1843,67,2025-07-11,2025-07-13,1,3,1,2
2513,68,2025-07-11,2025-07-16,2,4,1,2
1012,71,2025-07-11,2025-07-13,2,1,1,2
2519,74,2025-07-11,2025-07-15,1,1,1,2
1231,78,2025-07-11,2025-07-15,NULL,1,1,2
919,81,2025-07-11,2025-07-12,NULL,4,1,2
1437,85,2025-07-11,2025-07-15,NULL,1,1,2
187,91,2025-07-11,2025-07-16,1,4,1,2
2808,94,2025-07-11,2025-07-12,NULL,1,1,2
2469,96,2025-07-11,2025-07-16,1,3,1,2
679,99,2025-07-11,2025-07-12,1,2,1,2
1183,100,2025-07-11,2025-07-15,NULL,1,1,2
2135,4,2025-07-12,2025-07-15,1,4,1,2
1551,10,2025-07-12,2025-07-17,2,5,1,2
1113,11,2025-07-12,2025-07-17,2,3,1,2
50,12,2025-07-12,2025-07-16,2,2,1,2
104,13,2025-07-12,2025-07-13,NULL,4,1,2
295,15,2025-07-12,2025-07-13,1,4,1,2
2679,20,2025-07-12,2025-07-14,1,3,1,2
2440,22,2025-07-12,2025-07-15,NULL,2,1,2
1820,23,2025-07-12,2025-07-13,2,1,1,2
1812,25,2025-07-12,2025-07-13,NULL,5,1,2
214,33,2025-07-12,2025-07-16,NULL,3,1,2
381,34,2025-07-12,2025-07-14,1,3,1,2
1369,35,2025-07-12,2025-07-15,2,4,1,2
952,36,2025-07-12,2025-07-14,NULL,5,1,2
2992,39,2025-07-12,2025-07-17,1,3,1,2
938,45,2025-07-12,2025-07-14,2,1,1,2
865,47,2025-07-12,2025-07-13,2,2,1,2
227,50,2025-07-12,2025-07-13,1,5,1,2
2391,53,2025-07-12,2025-07-17,NULL,4,1,2
879,56,2025-07-12,2025-07-15,2,4,1,2
1957,61,2025-07-12,2025-07-17,2,4,1,2
887,63,2025-07-12,2025-07-16,2,3,1,2
1119,66,2025-07-12,2025-07-14,2,4,1,2
804,70,2025-07-12,2025-07-14,2,5,1,2
1541,73,2025-07-12,2025-07-17,1,2,1,2
1963,80,2025-07-12,2025-07-14,2,4,1,2
1069,81,2025-07-12,2025-07-13,2,1,1,2
510,89,2025-07-12,2025-07-14,1,5,1,2
1764,92,2025-07-12,2025-07-13,NULL,3,1,2
1957,94,2025-07-12,2025-07-13,NULL,3,1,2
486,99,2025-07-12,2025-07-14,2,1,1,2
101,2,2025-07-13,2025-07-16,1,5,1,2
1520,7,2025-07-13,2025-07-15,1,4,1,2
2428,8,2025-07-13,2025-07-15,2,5,1,2
1213,13,2025-07-13,2025-07-14,2,3,1,2
946,15,2025-07-13,2025-07-14,2,2,1,2
1948,16,2025-07-13,2025-07-15,2,1,1,2
1629,17,2025-07-13,2025-07-17,2,5,1,2
2476,23,2025-07-13,2025-07-15,2,1,1,2
712,25,2025-07-13,2025-07-18,1,1,1,2
456,28,2025-07-13,2025-07-14,2,1,1,2
1738,29,2025-07-13,2025-07-16,NULL,4,1,2
1883,31,2025-07-13,2025-07-18,NULL,5,1,2
2554,41,2025-07-13,2025-07-16,2,5,1,2
947,43,2025-07-13,2025-07-14,NULL,1,1,2
2098,47,2025-07-13,2025-07-18,NULL,2,1,2
2728,48,2025-07-13,2025-07-16,1,5,1,2
1659,50,2025-07-13,2025-07-18,1,2,1,2
302,54,2025-07-13,2025-07-15,NULL,3,1,2
512,55,2025-07-13,2025-07-18,1,4,1,2
1487,60,2025-07-13,2025-07-17,1,4,1,2
518,62,2025-07-13,2025-07-15,NULL,5,1,2
86,64,2025-07-13,2025-07-15,1,2,1,2
2979,65,2025-07-13,2025-07-18,1,3,1,2
259,67,2025-07-13,2025-07-17,2,2,1,2
777,71,2025-07-13,2025-07-15,1,3,1,2
2489,72,2025-07-13,2025-07-17,NULL,4,1,2
2563,75,2025-07-13,2025-07-16,2,5,1,2
1780,77,2025-07-13,2025-07-17,1,1,1,2
923,81,2025-07-13,2025-07-15,2,1,1,2
2698,83,2025-07-13,2025-07-15,NULL,3,1,2
612,87,2025-07-13,2025-07-18,2,4,1,2
717,88,2025-07-13,2025-07-14,1,5,1,2
1066,92,2025-07-13,2025-07-18,2,5,1,2
764,93,2025-07-13,2025-07-15,1,2,1,2
1058,95,2025-07-13,2025-07-16,1,5,1,2
2580,97,2025-07-13,2025-07-15,1,5,1,2
476,3,2025-07-14,2025-07-15,NULL,3,1,2
905,13,2025-07-14,2025-07-16,NULL,4,1,2
2899,14,2025-07-14,2025-07-19,2,1,1,2
1962,15,2025-07-14,2025-07-18,NULL,3,1,2
2433,18,2025-07-14,2025-07-17,2,1,1,2
2862,19,2025-07-14,2025-07-18,NULL,4,1,2
214,20,2025-07-14,2025-07-19,NULL,3,1,2
65,24,2025-07-14,2025-07-16,2,3,1,2
1690,28,2025-07-14,2025-07-15,NULL,4,1,2
887,32,2025-07-14,2025-07-15,NULL,2,1,2
297,34,2025-07-14,2025-07-17,2,1,1,2
1412,36,2025-07-14,2025-07-17,2,5,1,2
1919,37,2025-07-14,2025-07-18,NULL,4,1,2
2465,42,2025-07-14,2025-07-16,1,4,1,2
277,45,2025-07-14,2025-07-17,2,2,1,2
1104,46,2025-07-14,2025-07-18,2,1,1,2
2767,49,2025-07-14,2025-07-18,NULL,4,1,2
2911,57,2025-07-14,2025-07-16,2,4,1,2
1610,58,2025-07-14,2025-07-17,2,4,1,2
1495,69,2025-07-14,2025-07-16,2,3,1,2
841,70,2025-07-14,2025-07-16,NULL,1,1,2
176,76,2025-07-14,2025-07-19,1,4,1,2
2865,80,2025-07-14,2025-07-19,NULL,5,1,2
571,86,2025-07-14,2025-07-19,2,4,1,2
454,88,2025-07-14,2025-07-16,NULL,4,1,2
2150,89,2025-07-14,2025-07-19,NULL,1,1,2
941,94,2025-07-14,2025-07-18,2,4,1,2
2232,99,2025-07-14,2025-07-17,1,2,1,2
548,3,2025-07-15,2025-07-19,NULL,1,1,2
2255,4,2025-07-15,2025-07-16,1,2,1,2
2759,6,2025-07-15,2025-07-18,NULL,4,1,2
2008,7,2025-07-15,2025-07-17,2,4,1,2
2578,8,2025-07-15,2025-07-17,1,3,1,2
2996,9,2025-07-15,2025-07-20,2,3,1,2
2804,16,2025-07-15,2025-07-16,2,1,1,2
331,22,2025-07-15,2025-07-18,NULL,5,1,2
2821,23,2025-07-15,2025-07-18,2,3,1,2
1759,26,2025-07-15,2025-07-17,NULL,2,1,2
860,27,2025-07-15,2025-07-16,1,1,1,2
1320,30,2025-07-15,2025-07-17,NULL,2,1,2
946,32,2025-07-15,2025-07-20,NULL,2,1,2
2621,35,2025-07-15,2025-07-17,1,2,1,2
2353,43,2025-07-15,2025-07-17,NULL,4,1,2
2295,51,2025-07-15,2025-07-17,NULL,5,1,2
2906,54,2025-07-15,2025-07-19,1,2,1,2
2508,56,2025-07-15,2025-07-19,1,5,1,2
38,59,2025-07-15,2025-07-18,NULL,2,1,2
1036,64,2025-07-15,2025-07-18,NULL,1,1,2
1602,66,2025-07-15,2025-07-19,1,5,1,2
2809,71,2025-07-15,2025-07-16,2,3,1,2
2263,74,2025-07-15,2025-07-18,NULL,1,1,2
2007,78,2025-07-15,2025-07-16,1,3,1,2
2840,79,2025-07-15,2025-07-19,NULL,5,1,2
1212,81,2025-07-15,2025-07-17,NULL,1,1,2
75,82,2025-07-15,2025-07-18,2,5,1,2
2889,84,2025-07-15,2025-07-20,1,1,1,2
501,85,2025-07-15,2025-07-17,1,2,1,2
655,90,2025-07-15,2025-07-18,2,2,1,2
2707,93,2025-07-15,2025-07-17,2,1,1,2
791,97,2025-07-15,2025-07-20,1,4,1,2
1433,98,2025-07-15,2025-07-17,1,1,1,2
715,2,2025-07-16,2025-07-20,1,2,1,2
437,4,2025-07-16,2025-07-17,NULL,1,1,2
1309,12,2025-07-16,2025-07-19,2,4,1,2
1825,13,2025-07-16,2025-07-20,2,5,1,2
1647,16,2025-07-16,2025-07-18,NULL,2,1,2
1132,21,2025-07-16,2025-07-20,2,5,1,2
82,24,2025-07-16,2025-07-18,1,3,1,2
2079,27,2025-07-16,2025-07-21,NULL,5,1,2
1769,28,2025-07-16,2025-07-21,NULL,3,1,2
730,29,2025-07-16,2025-07-18,2,2,1,2
2835,33,2025-07-16,2025-07-19,1,3,1,2
186,38,2025-07-16,2025-07-18,1,3,1,2
1316,40,2025-07-16,2025-07-20,1,4,1,2
439,41,2025-07-16,2025-07-17,2,2,1,2
2246,42,2025-07-16,2025-07-21,NULL,1,1,2
1916,44,2025-07-16,2025-07-19,1,2,1,2
1332,48,2025-07-16,2025-07-19,2,1,1,2
3,52,2025-07-16,2025-07-20,2,5,1,2
2337,62,2025-07-16,2025-07-21,1,1,1,2
1428,63,2025-07-16,2025-07-17,2,2,1,2
826,68,2025-07-16,2025-07-18,1,5,1,2
249,69,2025-07-16,2025-07-20,NULL,5,1,2
1773,70,2025-07-16,2025-07-20,2,1,1,2
2604,71,2025-07-16,2025-07-21,2,5,1,2
29,75,2025-07-16,2025-07-18,2,4,1,2
479,78,2025-07-16,2025-07-17,2,2,1,2
2476,83,2025-07-16,2025-07-21,2,4,1,2
519,88,2025-07-16,2025-07-21,1,1,1,2
2851,91,2025-07-16,2025-07-19,1,1,1,2
2773,100,2025-07-16,2025-07-21,1,5,1,2
2103,4,2025-07-17,2025-07-19,1,5,1,2
2671,7,2025-07-17,2025-07-22,NULL,5,1,2
962,8,2025-07-17,2025-07-20,2,4,1,2
210,10,2025-07-17,2025-07-19,2,5,1,2
1927,11,2025-07-17,2025-07-18,NULL,4,1,2
2386,17,2025-07-17,2025-07-22,2,3,1,2
1895,18,2025-07-17,2025-07-20,2,3,1,2
178,30,2025-07-17,2025-07-18,1,4,1,2
1746,34,2025-07-17,2025-07-19,NULL,4,1,2
1167,35,2025-07-17,2025-07-20,2,2,1,2
1453,36,2025-07-17,2025-07-21,2,1,1,2
1062,39,2025-07-17,2025-07-18,NULL,3,1,2
858,41,2025-07-17,2025-07-22,2,5,1,2
222,43,2025-07-17,2025-07-22,1,5,1,2
1758,45,2025-07-17,2025-07-22,1,5,1,2
2753,53,2025-07-17,2025-07-19,1,3,1,2
296,57,2025-07-17,2025-07-22,1,4,1,2
1256,58,2025-07-17,2025-07-19,2,1,1,2
233,60,2025-07-17,2025-07-19,1,1,1,2
1908,61,2025-07-17,2025-07-21,1,1,1,2
1296,67,2025-07-17,2025-07-19,2,1,1,2
2015,72,2025-07-17,2025-07-18,2,5,1,2
642,73,2025-07-17,2025-07-22,NULL,2,1,2
1318,77,2025-07-17,2025-07-22,1,1,1,2
1675,78,2025-07-17,2025-07-19,2,5,1,2
2271,81,2025-07-17,2025-07-19,1,1,1,2
357,85,2025-07-17,2025-07-19,NULL,4,1,2
1879,93,2025-07-17,2025-07-19,NULL,3,1,2
487,95,2025-07-17,2025-07-20,1,5,1,2
2434,96,2025-07-17,2025-07-20,2,1,1,2
1007,98,2025-07-17,2025-07-19,1,4,1,2
1737,99,2025-07-17,2025-07-20,2,3,1,2
1286,5,2025-07-18,2025-07-21,1,3,1,2
610,6,2025-07-18,2025-07-19,NULL,1,1,2
1031,11,2025-07-18,2025-07-22,NULL,2,1,2
1088,15,2025-07-18,2025-07-21,1,5,1,2
1605,16,2025-07-18,2025-07-22,NULL,2,1,2
1022,19,2025-07-18,2025-07-23,2,5,1,2
1957,22,2025-07-18,2025-07-20,2,1,1,2
122,23,2025-07-18,2025-07-21,1,4,1,2
692,24,2025-07-18,2025-07-20,NULL,5,1,2
1494,25,2025-07-18,2025-07-19,1,3,1,2
2847,26,2025-07-18,2025-07-23,1,2,1,2
1520,29,2025-07-18,2025-07-21,1,3,1,2
2379,30,2025-07-18,2025-07-21,1,1,1,2
870,31,2025-07-18,2025-07-22,2,3,1,2
2042,37,2025-07-18,2025-07-22,1,5,1,2
887,38,2025-07-18,2025-07-21,NULL,2,1,2
2362,39,2025-07-18,2025-07-20,2,5,1,2
145,46,2025-07-18,2025-07-22,NULL,5,1,2
1640,47,2025-07-18,2025-07-20,2,4,1,2
1738,49,2025-07-18,2025-07-20,2,1,1,2
614,50,2025-07-18,2025-07-20,NULL,5,1,2
2772,51,2025-07-18,2025-07-21,NULL,4,1,2
153,55,2025-07-18,2025-07-23,1,4,1,2
1396,59,2025-07-18,2025-07-19,2,1,1,2
849,63,2025-07-18,2025-07-19,2,2,1,2
136,64,2025-07-18,2025-07-23,1,4,1,2
470,65,2025-07-18,2025-07-20,1,2,1,2
2659,68,2025-07-18,2025-07-23,NULL,2,1,2
2410,72,2025-07-18,2025-07-20,2,1,1,2
2368,74,2025-07-18,2025-07-20,1,5,1,2
1382,75,2025-07-18,2025-07-19,NULL,1,1,2
710,82,2025-07-18,2025-07-20,1,1,1,2
2093,92,2025-07-18,2025-07-20,NULL,4,1,2
745,94,2025-07-18,2025-07-21,1,1,1,2
2293,1,2025-07-19,2025-07-24,1,4,1,2
1823,3,2025-07-19,2025-07-24,NULL,5,1,2
618,6,2025-07-19,2025-07-21,NULL,5,1,2
325,10,2025-07-19,2025-07-20,NULL,4,1,2
1060,14,2025-07-19,2025-07-22,1,4,1,2
1328,20,2025-07-19,2025-07-24,NULL,3,1,2
2326,25,2025-07-19,2025-07-20,1,1,1,2
1803,33,2025-07-19,2025-07-22,NULL,3,1,2
891,48,2025-07-19,2025-07-23,1,5,1,2
1923,53,2025-07-19,2025-07-22,1,5,1,2
15,56,2025-07-19,2025-07-23,2,5,1,2
1961,58,2025-07-19,2025-07-22,1,4,1,2
1778,59,2025-07-19,2025-07-20,NULL,2,1,2
1859,63,2025-07-19,2025-07-24,NULL,5,1,2
2140,66,2025-07-19,2025-07-23,NULL,5,1,2
1643,67,2025-07-19,2025-07-21,2,1,1,2
1054,75,2025-07-19,2025-07-23,NULL,4,1,2
803,76,2025-07-19,2025-07-22,1,1,1,2
137,78,2025-07-19,2025-07-23,1,4,1,2
2224,79,2025-07-19,2025-07-23,2,1,1,2
2827,80,2025-07-19,2025-07-20,2,4,1,2
2365,81,2025-07-19,2025-07-23,1,1,1,2
2146,85,2025-07-19,2025-07-24,NULL,1,1,2
547,87,2025-07-19,2025-07-22,2,3,1,2
2754,89,2025-07-19,2025-07-22,2,3,1,2
74,90,2025-07-19,2025-07-23,NULL,5,1,2
2279,91,2025-07-19,2025-07-24,2,3,1,2
1803,93,2025-07-19,2025-07-24,NULL,1,1,2
2966,98,2025-07-19,2025-07-24,2,4,1,2
1504,2,2025-07-20,2025-07-21,NULL,1,1,2
2968,4,2025-07-20,2025-07-21,NULL,4,1,2
1168,8,2025-07-20,2025-07-21,NULL,2,1,2
2372,9,2025-07-20,2025-07-25,1,4,1,2
2865,10,2025-07-20,2025-07-24,NULL,3,1,2
1342,12,2025-07-20,2025-07-21,NULL,1,1,2
3,13,2025-07-20,2025-07-25,NULL,4,1,2
2034,18,2025-07-20,2025-07-21,2,3,1,2
49,21,2025-07-20,2025-07-22,1,1,1,2
2316,22,2025-07-20,2025-07-23,1,2,1,2
2881,24,2025-07-20,2025-07-22,2,5,1,2
49,25,2025-07-20,2025-07-21,2,2,1,2
1493,32,2025-07-20,2025-07-24,2,5,1,2
2763,34,2025-07-20,2025-07-24,2,3,1,2
1730,35,2025-07-20,2025-07-25,1,5,1,2
685,44,2025-07-20,2025-07-23,1,2,1,2
1057,47,2025-07-20,2025-07-25,2,2,1,2
1657,49,2025-07-20,2025-07-21,1,1,1,2
1806,50,2025-07-20,2025-07-22,1,1,1,2
381,54,2025-07-20,2025-07-23,NULL,2,1,2
942,59,2025-07-20,2025-07-25,1,4,1,2
2349,60,2025-07-20,2025-07-24,2,5,1,2
472,65,2025-07-20,2025-07-25,2,4,1,2
2172,69,2025-07-20,2025-07-21,1,3,1,2
1876,70,2025-07-20,2025-07-21,1,5,1,2
2134,72,2025-07-20,2025-07-23,1,5,1,2
2086,74,2025-07-20,2025-07-25,NULL,3,1,2
143,80,2025-07-20,2025-07-25,2,1,1,2
2062,82,2025-07-20,2025-07-23,1,2,1,2
2761,84,2025-07-20,2025-07-21,1,4,1,2
110,86,2025-07-20,2025-07-23,2,5,1,2
857,92,2025-07-20,2025-07-24,NULL,3,1,2
1300,95,2025-07-20,2025-07-22,NULL,4,1,2
399,96,2025-07-20,2025-07-21,NULL,1,1,2
2872,97,2025-07-20,2025-07-21,2,3,1,2
2189,99,2025-07-20,2025-07-21,1,4,1,2
2498,2,2025-07-21,2025-07-26,2,3,1,2
313,4,2025-07-21,2025-07-23,NULL,3,1,2
483,5,2025-07-21,2025-07-25,2,2,1,2
2963,6,2025-07-21,2025-07-25,2,2,1,2
35,8,2025-07-21,2025-07-26,NULL,2,1,2
1085,12,2025-07-21,2025-07-25,NULL,3,1,2
2715,15,2025-07-21,2025-07-25,NULL,1,1,2
1215,18,2025-07-21,2025-07-24,2,2,1,2
1984,23,2025-07-21,2025-07-26,2,1,1,2
264,25,2025-07-21,2025-07-23,1,4,1,2
1148,28,2025-07-21,2025-07-26,1,3,1,2
715,29,2025-07-21,2025-07-24,2,2,1,2
1033,38,2025-07-21,2025-07-26,2,4,1,2
322,42,2025-07-21,2025-07-25,1,2,1,2
195,49,2025-07-21,2025-07-26,1,3,1,2
742,51,2025-07-21,2025-07-26,1,4,1,2
2063,61,2025-07-21,2025-07-26,2,5,1,2
2150,62,2025-07-21,2025-07-26,1,4,1,2
1350,67,2025-07-21,2025-07-24,2,3,1,2
966,70,2025-07-21,2025-07-22,1,1,1,2
558,71,2025-07-21,2025-07-26,2,5,1,2
2832,88,2025-07-21,2025-07-22,1,5,1,2
1364,94,2025-07-21,2025-07-25,2,1,1,2
1544,97,2025-07-21,2025-07-24,NULL,5,1,2
628,99,2025-07-21,2025-07-22,1,5,1,2
1961,100,2025-07-21,2025-07-24,2,2,1,2
1668,7,2025-07-22,2025-07-25,NULL,1,1,2
558,14,2025-07-22,2025-07-26,2,2,1,2
255,16,2025-07-22,2025-07-24,1,1,1,2
2513,17,2025-07-22,2025-07-25,1,5,1,2
951,21,2025-07-22,2025-07-25,NULL,4,1,2
1842,24,2025-07-22,2025-07-24,2,3,1,2
874,27,2025-07-22,2025-07-23,1,2,1,2
277,30,2025-07-22,2025-07-26,2,4,1,2
1165,31,2025-07-22,2025-07-24,1,4,1,2
257,36,2025-07-22,2025-07-24,NULL,2,1,2
2227,37,2025-07-22,2025-07-24,2,1,1,2
2284,39,2025-07-22,2025-07-24,1,5,1,2
1619,40,2025-07-22,2025-07-23,1,1,1,2
1421,41,2025-07-22,2025-07-25,2,5,1,2
1543,43,2025-07-22,2025-07-26,NULL,3,1,2
328,45,2025-07-22,2025-07-25,2,1,1,2
2788,46,2025-07-22,2025-07-27,2,2,1,2
702,50,2025-07-22,2025-07-23,2,5,1,2
1773,52,2025-07-22,2025-07-26,2,1,1,2
1117,57,2025-07-22,2025-07-27,1,5,1,2
720,69,2025-07-22,2025-07-25,2,5,1,2
1840,76,2025-07-22,2025-07-25,NULL,3,1,2
325,77,2025-07-22,2025-07-24,2,2,1,2
2527,83,2025-07-22,2025-07-24,2,5,1,2
859,87,2025-07-22,2025-07-24,2,2,1,2
1564,89,2025-07-22,2025-07-26,2,4,1,2
1969,96,2025-07-22,2025-07-26,2,4,1,2
2878,99,2025-07-22,2025-07-27,2,3,1,2
2168,4,2025-07-23,2025-07-25,1,4,1,2
26,19,2025-07-23,2025-07-25,2,4,1,2
1101,22,2025-07-23,2025-07-25,1,1,1,2
2728,26,2025-07-23,2025-07-25,2,2,1,2
2613,27,2025-07-23,2025-07-26,2,3,1,2
1968,33,2025-07-23,2025-07-26,NULL,3,1,2
1856,44,2025-07-23,2025-07-25,1,1,1,2
873,48,2025-07-23,2025-07-26,1,5,1,2
1925,50,2025-07-23,2025-07-28,NULL,1,1,2
2606,54,2025-07-23,2025-07-25,2,2,1,2
1836,55,2025-07-23,2025-07-26,NULL,3,1,2
172,56,2025-07-23,2025-07-26,2,2,1,2
1190,58,2025-07-23,2025-07-26,1,5,1,2
2371,64,2025-07-23,2025-07-25,1,4,1,2
428,66,2025-07-23,2025-07-26,NULL,4,1,2
2202,68,2025-07-23,2025-07-28,NULL,3,1,2
2612,70,2025-07-23,2025-07-27,1,4,1,2
1602,73,2025-07-23,2025-07-28,1,4,1,2
1141,75,2025-07-23,2025-07-26,2,3,1,2
2046,78,2025-07-23,2025-07-27,2,2,1,2
2555,79,2025-07-23,2025-07-25,NULL,2,1,2
1353,81,2025-07-23,2025-07-28,1,5,1,2
119,82,2025-07-23,2025-07-27,NULL,4,1,2
1073,86,2025-07-23,2025-07-28,1,5,1,2
654,88,2025-07-23,2025-07-26,1,3,1,2
99,90,2025-07-23,2025-07-27,2,5,1,2
243,95,2025-07-23,2025-07-25,NULL,2,1,2
2359,3,2025-07-24,2025-07-26,2,1,1,2
2955,10,2025-07-24,2025-07-26,2,4,1,2
589,11,2025-07-24,2025-07-28,2,2,1,2
2252,16,2025-07-24,2025-07-28,2,1,1,2
311,18,2025-07-24,2025-07-29,NULL,5,1,2
1500,20,2025-07-24,2025-07-25,NULL,2,1,2
1336,24,2025-07-24,2025-07-26,1,4,1,2
2012,25,2025-07-24,2025-07-28,NULL,5,1,2
1306,29,2025-07-24,2025-07-25,1,3,1,2
1508,31,2025-07-24,2025-07-29,1,5,1,2
1448,32,2025-07-24,2025-07-27,1,3,1,2
2335,34,2025-07-24,2025-07-29,1,3,1,2
1328,36,2025-07-24,2025-07-27,2,2,1,2
549,37,2025-07-24,2025-07-28,2,1,1,2
2106,39,2025-07-24,2025-07-27,1,3,1,2
1414,53,2025-07-24,2025-07-29,NULL,3,1,2
588,60,2025-07-24,2025-07-27,NULL,4,1,2
672,67,2025-07-24,2025-07-29,NULL,4,1,2
275,72,2025-07-24,2025-07-25,2,2,1,2
2013,77,2025-07-24,2025-07-27,1,3,1,2
838,83,2025-07-24,2025-07-25,NULL,2,1,2
2552,84,2025-07-24,2025-07-28,1,4,1,2
2993,85,2025-07-24,2025-07-29,2,2,1,2
773,87,2025-07-24,2025-07-25,2,3,1,2
706,91,2025-07-24,2025-07-26,2,1,1,2
1171,92,2025-07-24,2025-07-27,NULL,2,1,2
957,93,2025-07-24,2025-07-28,1,1,1,2
722,97,2025-07-24,2025-07-25,2,1,1,2
1482,98,2025-07-24,2025-07-25,2,2,1,2
1299,100,2025-07-24,2025-07-29,2,5,1,2
1157,1,2025-07-25,2025-07-26,1,5,1,2
631,5,2025-07-25,2025-07-27,1,3,1,2
2268,6,2025-07-25,2025-07-26,2,1,1,2
1240,9,2025-07-25,2025-07-27,2,2,1,2
2909,12,2025-07-25,2025-07-30,1,4,1,2
2461,13,2025-07-25,2025-07-27,2,5,1,2
1892,15,2025-07-25,2025-07-27,1,5,1,2
2022,17,2025-07-25,2025-07-27,NULL,3,1,2
478,19,2025-07-25,2025-07-26,NULL,1,1,2
354,20,2025-07-25,2025-07-30,2,2,1,2
162,21,2025-07-25,2025-07-27,NULL,3,1,2
2296,22,2025-07-25,2025-07-28,NULL,2,1,2
208,26,2025-07-25,2025-07-30,2,5,1,2
2370,29,2025-07-25,2025-07-26,1,4,1,2
647,35,2025-07-25,2025-07-28,NULL,1,1,2
2770,40,2025-07-25,2025-07-26,2,5,1,2
288,41,2025-07-25,2025-07-27,2,2,1,2
2301,42,2025-07-25,2025-07-29,2,2,1,2
957,44,2025-07-25,2025-07-27,1,4,1,2
2915,45,2025-07-25,2025-07-28,2,1,1,2
2830,54,2025-07-25,2025-07-27,2,5,1,2
2074,59,2025-07-25,2025-07-26,1,3,1,2
459,63,2025-07-25,2025-07-26,NULL,2,1,2
1020,64,2025-07-25,2025-07-26,1,3,1,2
114,65,2025-07-25,2025-07-29,1,1,1,2
1945,69,2025-07-25,2025-07-30,1,3,1,2
1859,72,2025-07-25,2025-07-29,1,2,1,2
623,74,2025-07-25,2025-07-29,NULL,1,1,2
482,76,2025-07-25,2025-07-27,1,1,1,2
2632,79,2025-07-25,2025-07-29,2,1,1,2
1293,80,2025-07-25,2025-07-26,2,4,1,2
2507,95,2025-07-25,2025-07-30,1,2,1,2
1891,97,2025-07-25,2025-07-29,NULL,1,1,2
1151,98,2025-07-25,2025-07-30,1,5,1,2
1006,3,2025-07-26,2025-07-31,2,2,1,2
243,6,2025-07-26,2025-07-30,NULL,4,1,2
2142,7,2025-07-26,2025-07-29,NULL,1,1,2
1124,8,2025-07-26,2025-07-27,2,1,1,2
1023,10,2025-07-26,2025-07-28,NULL,2,1,2
1664,14,2025-07-26,2025-07-27,1,5,1,2
1169,19,2025-07-26,2025-07-29,2,5,1,2
790,23,2025-07-26,2025-07-31,2,2,1,2
2457,24,2025-07-26,2025-07-29,2,1,1,2
764,27,2025-07-26,2025-07-30,NULL,5,1,2
2837,29,2025-07-26,2025-07-31,NULL,3,1,2
1124,30,2025-07-26,2025-07-29,1,3,1,2
469,38,2025-07-26,2025-07-31,2,4,1,2
1274,40,2025-07-26,2025-07-28,2,2,1,2
1755,43,2025-07-26,2025-07-28,1,5,1,2
2244,47,2025-07-26,2025-07-28,2,4,1,2
2601,48,2025-07-26,2025-07-31,NULL,2,1,2
1058,51,2025-07-26,2025-07-27,2,2,1,2
1492,52,2025-07-26,2025-07-30,2,3,1,2
2119,55,2025-07-26,2025-07-29,1,4,1,2
946,58,2025-07-26,2025-07-30,1,1,1,2
934,59,2025-07-26,2025-07-30,NULL,4,1,2
2356,61,2025-07-26,2025-07-28,1,4,1,2
1066,62,2025-07-26,2025-07-27,1,5,1,2
424,63,2025-07-26,2025-07-31,NULL,3,1,2
1515,64,2025-07-26,2025-07-27,1,2,1,2
2914,66,2025-07-26,2025-07-29,NULL,4,1,2
1562,75,2025-07-26,2025-07-31,NULL,1,1,2
813,80,2025-07-26,2025-07-27,1,1,1,2
682,83,2025-07-26,2025-07-31,1,1,1,2
1392,87,2025-07-26,2025-07-29,2,3,1,2
1058,88,2025-07-26,2025-07-29,NULL,4,1,2
1556,89,2025-07-26,2025-07-28,2,3,1,2
1094,2,2025-07-27,2025-07-28,NULL,2,1,2
2589,4,2025-07-27,2025-07-30,2,3,1,2
2321,5,2025-07-27,2025-07-30,1,4,1,2
37,8,2025-07-27,2025-07-28,NULL,1,1,2
2636,13,2025-07-27,2025-07-31,NULL,2,1,2
904,14,2025-07-27,2025-07-29,2,4,1,2
1094,15,2025-07-27,2025-07-31,2,2,1,2
851,17,2025-07-27,2025-07-31,1,5,1,2
2696,21,2025-07-27,2025-07-30,NULL,5,1,2
88,28,2025-07-27,2025-07-31,2,2,1,2
2350,32,2025-07-27,2025-08-01,NULL,4,1,2
136,33,2025-07-27,2025-07-30,2,1,1,2
2840,36,2025-07-27,2025-07-31,1,1,1,2
2574,39,2025-07-27,2025-08-01,1,5,1,2
1899,41,2025-07-27,2025-07-31,NULL,1,1,2
1995,44,2025-07-27,2025-07-29,2,3,1,2
1374,46,2025-07-27,2025-08-01,2,1,1,2
2433,49,2025-07-27,2025-07-29,1,3,1,2
1753,51,2025-07-27,2025-07-31,2,3,1,2
2854,54,2025-07-27,2025-07-28,1,3,1,2
1945,56,2025-07-27,2025-07-29,1,2,1,2
460,57,2025-07-27,2025-07-28,1,1,1,2
839,60,2025-07-27,2025-07-31,1,3,1,2
2856,62,2025-07-27,2025-07-30,1,5,1,2
2762,64,2025-07-27,2025-07-30,NULL,4,1,2
934,70,2025-07-27,2025-08-01,NULL,4,1,2
2483,71,2025-07-27,2025-08-01,1,1,1,2
218,76,2025-07-27,2025-07-28,NULL,4,1,2
424,77,2025-07-27,2025-08-01,NULL,5,1,2
1837,78,2025-07-27,2025-07-30,1,1,1,2
168,80,2025-07-27,2025-07-29,1,5,1,2
369,82,2025-07-27,2025-07-30,2,3,1,2
